date,trends
2020-07-31,57
2020-08-01,33
2020-08-02,43
2020-08-02,33
2020-08-03,22
2020-08-04,9
2020-08-05,16
2020-08-06,11
2020-08-07,36
2020-08-08,19
2020-08-09,48
2020-08-09,44
2020-08-10,22
2020-08-11,38
2020-08-12,19
2020-08-13,44
2020-08-14,14
2020-08-15,21
2020-08-16,32
2020-08-16,57
2020-08-17,24
2020-08-18,21
2020-08-19,39
2020-08-20,38
2020-08-21,41
2020-08-22,24
2020-08-23,15
2020-08-23,49
2020-08-24,28
2020-08-25,52
2020-08-26,23
2020-08-27,16
2020-08-28,11
2020-08-29,15
2020-08-30,48
2020-08-30,42
2020-08-31,21
2020-09-01,43
2020-09-02,23
2020-09-03,26
2020-09-04,23
2020-09-05,18
2020-09-06,72
2020-09-06,25
2020-09-07,34
2020-09-08,43
2020-09-09,20
2020-09-10,44
2020-09-11,38
2020-09-12,59
2020-09-13,54
2020-09-13,74
2020-09-14,44
2020-09-15,41
2020-09-16,52
2020-09-17,43
2020-09-18,30
2020-09-19,30
2020-09-20,76
2020-09-20,12
2020-09-21,47
2020-09-22,31
2020-09-23,55
2020-09-24,36
2020-09-25,60
2020-09-26,61
2020-09-27,49
2020-09-27,78
2020-09-28,50
2020-09-29,57
2020-09-30,38
2020-10-01,35
2020-10-02,37
2020-10-03,26
2020-10-04,68
2020-10-04,66
2020-10-05,43
2020-10-06,37
2020-10-07,40
2020-10-08,29
2020-10-09,54
2020-10-10,31
2020-10-11,58
2020-10-11,19
2020-10-12,38
2020-10-13,35
2020-10-14,24
2020-10-15,26
2020-10-16,29
2020-10-17,33
2020-10-18,22
2020-10-18,68
2020-10-19,58
2020-10-20,35
2020-10-21,37
2020-10-22,31
2020-10-23,50
2020-10-24,8
2020-10-25,58
2020-10-25,32
2020-10-26,41
2020-10-27,62
2020-10-28,30
2020-10-29,27
2020-10-30,37
2020-10-31,25
2020-11-01,56
2020-11-01,51
2020-11-02,13
2020-11-03,24
2020-11-04,21
2020-11-05,38
2020-11-06,42
2020-11-07,0
2020-11-08,58
2020-11-08,28
2020-11-09,33
2020-11-10,42
2020-11-11,17
2020-11-12,30
2020-11-13,27
2020-11-14,43
2020-11-15,53
2020-11-15,0
2020-11-16,44
2020-11-17,31
2020-11-18,35
2020-11-19,47
2020-11-20,39
2020-11-21,57
2020-11-22,42
2020-11-22,59
2020-11-23,17
2020-11-24,11
2020-11-25,25
2020-11-26,36
2020-11-27,28
2020-11-28,0
2020-11-29,0
2020-11-29,55
2020-11-30,44
2020-12-01,36
2020-12-02,10
2020-12-03,32
2020-12-04,48
2020-12-05,29
2020-12-06,67
2020-12-06,38
2020-12-07,50
2020-12-08,31
2020-12-09,31
2020-12-10,11
2020-12-11,56
2020-12-12,34
2020-12-13,22
2020-12-13,68
2020-12-14,39
2020-12-15,29
2020-12-16,59
2020-12-17,28
2020-12-18,36
2020-12-19,32
2020-12-20,37
2020-12-20,72
2020-12-21,12
2020-12-22,26
2020-12-23,100
2020-12-24,30
2020-12-25,29
2020-12-26,0
2020-12-27,45
2020-12-27,29
2020-12-28,24
2020-12-29,30
2020-12-30,0
2020-12-31,12
2021-01-01,0
2021-01-02,0
2021-01-03,53
2021-01-03,33
2021-01-04,24
2021-01-05,55
2021-01-06,19
2021-01-07,18
2021-01-08,28
2021-01-09,16
2021-01-10,32
2021-01-10,64
2021-01-11,25
2021-01-12,58
2021-01-13,88
2021-01-14,38
2021-01-15,59
2021-01-16,27
2021-01-17,56
2021-01-17,41
2021-01-18,50
2021-01-19,53
2021-01-20,14
2021-01-21,24
2021-01-22,41
2021-01-23,18
2021-01-24,56
2021-01-24,32
2021-01-25,48
2021-01-26,33
2021-01-27,37
2021-01-28,39
2021-01-29,43
2021-01-30,46
2021-01-31,68
2021-01-31,27
2021-02-01,50
2021-02-02,25
2021-02-03,68
2021-02-04,42
2021-02-05,25
2021-02-06,83
2021-02-07,85
2021-02-07,86
2021-02-08,65
2021-02-09,37
2021-02-10,48
2021-02-11,36
2021-02-12,41
2021-02-13,98
2021-02-14,44
2021-02-14,69
2021-02-15,53
2021-02-16,41
2021-02-17,53
2021-02-18,41
2021-02-19,30
2021-02-20,44
2021-02-21,38
2021-02-21,56
2021-02-22,42
2021-02-23,76
2021-02-24,26
2021-02-25,44
2021-02-26,40
2021-02-27,39
2021-02-28,14
2021-02-28,68
2021-03-01,22
2021-03-02,62
2021-03-03,40
2021-03-04,60
2021-03-05,61
2021-03-06,50
2021-03-07,37
2021-03-07,73
2021-03-08,73
2021-03-09,24
2021-03-10,57
2021-03-11,69
2021-03-12,45
2021-03-13,36
2021-03-14,68
2021-03-14,75
2021-03-15,43
2021-03-16,40
2021-03-17,48
2021-03-18,53
2021-03-19,13
2021-03-20,12
2021-03-21,46
2021-03-21,50
2021-03-22,58
2021-03-23,30
2021-03-24,28
2021-03-25,41
2021-03-26,36
2021-03-27,29
2021-03-28,46
2021-03-28,61
2021-03-29,49
2021-03-30,44
2021-03-31,42
2021-04-01,0
2021-04-02,45
2021-04-03,0
2021-04-04,48
2021-04-04,64
2021-04-05,40
2021-04-06,55
2021-04-07,36
2021-04-08,27
2021-04-09,57
2021-04-10,31
2021-04-11,41
2021-04-11,64
2021-04-12,55
2021-04-13,34
2021-04-14,52
2021-04-15,48
2021-04-16,45
2021-04-17,43
2021-04-18,66
2021-04-18,56
2021-04-19,34
2021-04-20,31
2021-04-21,48
2021-04-22,43
2021-04-23,38
2021-04-24,77
2021-04-25,61
2021-04-25,32
2021-04-26,20
2021-04-27,33
2021-04-28,34
2021-04-29,42
2021-04-30,27
2021-05-01,37
2021-05-02,83
2021-05-02,50
2021-05-03,50
2021-05-04,54
2021-05-05,100
2021-05-06,69
2021-05-07,22
2021-05-08,31
2021-05-09,71
2021-05-09,24
2021-05-10,56
2021-05-11,55
2021-05-12,36
2021-05-13,47
2021-05-14,56
2021-05-15,49
2021-05-16,75
2021-05-16,53
2021-05-17,68
2021-05-18,77
2021-05-19,11
2021-05-20,18
2021-05-21,88
2021-05-22,0
2021-05-23,66
2021-05-23,76
2021-05-24,29
2021-05-25,24
2021-05-26,63
2021-05-27,68
2021-05-28,59
2021-05-29,31
2021-05-30,0
2021-05-30,77
2021-05-31,52
2021-06-01,54
2021-06-02,48
2021-06-03,52
2021-06-04,32
2021-06-05,52
2021-06-06,90
2021-06-06,80
2021-06-07,64
2021-06-08,48
2021-06-09,58
2021-06-10,63
2021-06-11,63
2021-06-12,52
2021-06-13,67
2021-06-13,34
2021-06-14,43
2021-06-15,35
2021-06-16,30
2021-06-17,66
2021-06-18,34
2021-06-19,23
2021-06-20,40
2021-06-20,57
2021-06-21,48
2021-06-22,33
2021-06-23,40
2021-06-24,45
2021-06-25,41
2021-06-26,48
2021-06-27,85
2021-06-27,59
2021-06-28,61
2021-06-29,40
2021-06-30,86
2021-07-01,84
2021-07-02,49
2021-07-03,65
2021-07-04,36
2021-07-04,57
2021-07-05,13
2021-07-06,42
2021-07-07,81
2021-07-08,30
2021-07-09,77
2021-07-10,55
2021-07-11,70
2021-07-11,0
2021-07-12,52
2021-07-13,33
2021-07-14,41
2021-07-15,47
2021-07-16,53
2021-07-17,44
2021-07-18,0
2021-07-18,84
2021-07-19,42
2021-07-20,72
2021-07-21,64
2021-07-22,53
2021-07-23,35
2021-07-24,28
2021-07-25,81
2021-07-25,48
2021-07-26,66
2021-07-27,32
2021-07-28,41
2021-07-29,52
2021-07-30,47
2021-07-31,80
2021-08-01,62
2021-08-01,42
2021-08-02,18
2021-08-03,52
2021-08-04,36
2021-08-05,40
2021-08-06,39
2021-08-07,26
2021-08-08,69
2021-08-08,79
2021-08-09,64
2021-08-10,31
2021-08-11,50
2021-08-12,66
2021-08-13,22
2021-08-14,67
2021-08-15,68
2021-08-15,11
2021-08-16,50
2021-08-17,46
2021-08-18,41
2021-08-19,47
2021-08-20,42
2021-08-21,52
2021-08-22,67
2021-08-22,36
2021-08-23,63
2021-08-24,73
2021-08-25,40
2021-08-26,36
2021-08-27,36
2021-08-28,24
2021-08-29,13
2021-08-29,63
2021-08-30,22
2021-08-31,63
2021-09-01,23
2021-09-02,31
2021-09-03,37
2021-09-04,40
2021-09-05,66
2021-09-05,51
2021-09-06,44
2021-09-07,28
2021-09-08,46
2021-09-09,47
2021-09-10,50
2021-09-11,13
2021-09-12,48
2021-09-12,62
2021-09-13,0
2021-09-14,28
2021-09-15,41
2021-09-16,24
2021-09-17,19
2021-09-18,16
2021-09-19,67
2021-09-19,43
2021-09-20,44
2021-09-21,62
2021-09-22,18
2021-09-23,26
2021-09-24,83
2021-09-25,54
2021-09-26,54
2021-09-26,27
2021-09-27,34
2021-09-28,23
2021-09-29,23
2021-09-30,45
2021-10-01,79
2021-10-02,0
2021-10-03,62
2021-10-03,29
2021-10-04,8
2021-10-05,32
2021-10-06,54
2021-10-07,37
2021-10-08,48
2021-10-09,31
2021-10-10,68
2021-10-10,56
2021-10-11,49
2021-10-12,44
2021-10-13,25
2021-10-14,49
2021-10-15,33
2021-10-16,0
2021-10-17,47
2021-10-17,63
2021-10-18,63
2021-10-19,28
2021-10-20,19
2021-10-21,37
2021-10-22,22
2021-10-23,39
2021-10-24,28
2021-10-24,57
2021-10-25,52
2021-10-26,28
2021-10-27,28
2021-10-28,35
2021-10-29,32
2021-10-30,35
2021-10-31,70
2021-10-31,61
2021-11-01,21
2021-11-02,42
2021-11-03,47
2021-11-04,27
2021-11-05,77
2021-11-06,52
2021-11-07,55
2021-11-07,37
2021-11-08,25
2021-11-09,20
2021-11-10,23
2021-11-11,36
2021-11-12,38
2021-11-13,61
2021-11-14,0
2021-11-14,56
2021-11-15,83
2021-11-16,30
2021-11-17,75
2021-11-18,37
2021-11-19,34
2021-11-20,43
2021-11-21,64
2021-11-21,33
2021-11-22,40
2021-11-23,48
2021-11-24,29
2021-11-25,43
2021-11-26,56
2021-11-27,13
2021-11-28,56
2021-11-28,0
2021-11-29,24
2021-11-30,39
2021-12-01,43
2021-12-02,30
2021-12-03,37
2021-12-04,26
2021-12-05,47
2021-12-05,63
2021-12-06,23
2021-12-07,48
2021-12-08,55
2021-12-09,40
2021-12-10,29
2021-12-11,51
2021-12-12,64
2021-12-12,30
2021-12-13,41
2021-12-14,35
2021-12-15,41
2021-12-16,57
2021-12-17,78
2021-12-18,28
2021-12-19,39
2021-12-19,64
2021-12-20,50
2021-12-21,13
2021-12-22,22
2021-12-23,45
2021-12-24,44
2021-12-25,46
2021-12-26,53
2021-12-26,59
2021-12-27,48
2021-12-28,42
2021-12-29,24
2021-12-30,72
2021-12-31,0
2022-01-01,0
2022-01-02,71
2022-01-02,45
2022-01-03,38
2022-01-04,50
2022-01-05,50
2022-01-06,100
2022-01-07,65
2022-01-08,16
2022-01-09,100
2022-01-09,50
2022-01-10,37
2022-01-11,63
2022-01-12,87
2022-01-13,100
2022-01-14,68
2022-01-15,43
2022-01-16,41
2022-01-16,75
2022-01-17,49
2022-01-18,24
2022-01-19,46
2022-01-20,52
2022-01-21,34
2022-01-22,35
2022-01-23,76
2022-01-23,23
2022-01-24,47
2022-01-25,11
2022-01-26,57
2022-01-27,61
2022-01-28,40
2022-01-29,44
2022-01-30,51
2022-01-30,0
2022-01-31,43
2022-02-01,40
2022-02-02,40
2022-02-03,23
2022-02-04,33
2022-02-05,39
2022-02-06,45
2022-02-06,0
2022-02-07,27
2022-02-08,28
2022-02-09,24
2022-02-10,41
2022-02-11,38
2022-02-12,42
2022-02-13,67
2022-02-13,35
2022-02-14,40
2022-02-15,24
2022-02-16,39
2022-02-17,44
2022-02-18,35
2022-02-19,34
2022-02-20,35
2022-02-20,63
2022-02-21,25
2022-02-22,47
2022-02-23,34
2022-02-24,46
2022-02-25,38
2022-02-26,32
2022-02-27,63
2022-02-27,22
2022-02-28,44
2022-03-01,39
2022-03-02,29
2022-03-03,35
2022-03-04,50
2022-03-05,31
2022-03-06,41
2022-03-06,63
2022-03-07,43
2022-03-08,24
2022-03-09,35
2022-03-10,43
2022-03-11,43
2022-03-12,49
2022-03-13,34
2022-03-13,58
2022-03-14,49
2022-03-15,36
2022-03-16,37
2022-03-17,37
2022-03-18,34
2022-03-19,35
2022-03-20,16
2022-03-20,68
2022-03-21,24
2022-03-22,53
2022-03-23,37
2022-03-24,42
2022-03-25,44
2022-03-26,19
2022-03-27,35
2022-03-27,69
2022-03-28,52
2022-03-29,39
2022-03-30,39
2022-03-31,41
2022-04-01,64
2022-04-02,0
2022-04-03,57
2022-04-03,59
2022-04-04,41
2022-04-05,31
2022-04-06,33
2022-04-07,28
2022-04-08,29
2022-04-09,42
2022-04-10,16
2022-04-10,52
2022-04-11,25
2022-04-12,12
2022-04-13,25
2022-04-14,35
2022-04-15,48
2022-04-16,38
2022-04-17,0
2022-04-17,56
2022-04-18,39
2022-04-19,23
2022-04-20,37
2022-04-21,40
2022-04-22,37
2022-04-23,35
2022-04-24,18
2022-04-24,52
2022-04-25,18
2022-04-26,33
2022-04-27,26
2022-04-28,42
2022-04-29,44
2022-04-30,17
2022-05-01,61
2022-05-01,27
2022-05-02,33
2022-05-03,19
2022-05-04,41
2022-05-05,39
2022-05-06,52
2022-05-07,12
2022-05-08,37
2022-05-08,55
2022-05-09,28
2022-05-10,31
2022-05-11,39
2022-05-12,31
2022-05-13,34
2022-05-14,11
2022-05-15,62
2022-05-15,24
2022-05-16,6
2022-05-17,46
2022-05-18,47
2022-05-19,72
2022-05-20,29
2022-05-21,71
2022-05-22,57
2022-05-22,21
2022-05-23,41
2022-05-24,36
2022-05-25,34
2022-05-26,19
2022-05-27,32
2022-05-28,72
2022-05-29,54
2022-05-29,9
2022-05-30,24
2022-05-31,39
2022-06-01,42
2022-06-02,38
2022-06-03,44
2022-06-04,26
2022-06-05,50
2022-06-05,67
2022-06-06,42
2022-06-07,35
2022-06-08,55
2022-06-09,50
2022-06-10,36
2022-06-11,13
2022-06-12,45
2022-06-12,69
2022-06-13,55
2022-06-14,26
2022-06-15,53
2022-06-16,45
2022-06-17,36
2022-06-18,27
2022-06-19,72
2022-06-19,29
2022-06-20,58
2022-06-21,53
2022-06-22,68
2022-06-23,32
2022-06-24,52
2022-06-25,57
2022-06-26,77
2022-06-26,23
2022-06-27,34
2022-06-28,35
2022-06-29,27
2022-06-30,60
2022-07-01,47
2022-07-02,44
2022-07-03,64
2022-07-03,56
2022-07-04,42
2022-07-05,44
2022-07-06,29
2022-07-07,46
2022-07-08,35
2022-07-09,38
2022-07-10,67
2022-07-10,32
2022-07-11,25
2022-07-12,35
2022-07-13,27
2022-07-14,58
2022-07-15,47
2022-07-16,47
2022-07-17,60
2022-07-17,34
2022-07-18,41
2022-07-19,19
2022-07-20,38
2022-07-21,29
2022-07-22,35
2022-07-23,27
2022-07-24,60
2022-07-24,22
2022-07-25,32
2022-07-26,50
2022-07-27,52
2022-07-28,43
2022-07-29,25
2022-07-30,33
2022-07-31,26
2022-07-31,66
2022-08-01,29
2022-08-02,50
2022-08-03,56
2022-08-04,56
2022-08-05,30
2022-08-06,30
2022-08-07,75
2022-08-07,15
2022-08-08,43
2022-08-09,18
2022-08-10,27
2022-08-11,39
2022-08-12,80
2022-08-13,100
2022-08-14,27
2022-08-14,66
2022-08-15,0
2022-08-16,50
2022-08-17,26
2022-08-18,31
2022-08-19,44
2022-08-20,69
2022-08-21,10
2022-08-21,70
2022-08-22,85
2022-08-23,35
2022-08-24,48
2022-08-25,26
2022-08-26,61
2022-08-27,32
2022-08-28,67
2022-08-28,22
2022-08-29,36
2022-08-30,47
2022-08-31,23
2022-09-01,39
2022-09-02,29
2022-09-03,19
2022-09-04,0
2022-09-04,61
2022-09-05,35
2022-09-06,37
2022-09-07,28
2022-09-08,33
2022-09-09,26
2022-09-10,24
2022-09-11,15
2022-09-11,49
2022-09-12,27
2022-09-13,0
2022-09-14,32
2022-09-15,31
2022-09-16,32
2022-09-17,40
2022-09-18,28
2022-09-18,57
2022-09-19,51
2022-09-20,56
2022-09-21,38
2022-09-22,24
2022-09-23,21
2022-09-24,33
2022-09-25,28
2022-09-25,70
2022-09-26,31
2022-09-27,64
2022-09-28,51
2022-09-29,47
2022-09-30,54
2022-10-01,43
2022-10-02,66
2022-10-02,33
2022-10-03,42
2022-10-04,37
2022-10-05,52
2022-10-06,11
2022-10-07,36
2022-10-08,17
2022-10-09,62
2022-10-09,0
2022-10-10,20
2022-10-11,40
2022-10-12,52
2022-10-13,27
2022-10-14,31
2022-10-15,38
2022-10-16,61
2022-10-16,0
2022-10-17,29
2022-10-18,56
2022-10-19,39
2022-10-20,41
2022-10-21,15
2022-10-22,17
2022-10-23,54
2022-10-23,16
2022-10-24,38
2022-10-25,53
2022-10-26,36
2022-10-27,21
2022-10-28,37
2022-10-29,19
2022-10-30,67
2022-10-30,43
2022-10-31,48
2022-11-01,42
2022-11-02,43
2022-11-03,46
2022-11-04,65
2022-11-05,65
2022-11-06,56
2022-11-06,23
2022-11-07,18
2022-11-08,38
2022-11-09,30
2022-11-10,13
2022-11-11,53
2022-11-12,32
2022-11-13,80
2022-11-13,28
2022-11-14,38
2022-11-15,57
2022-11-16,70
2022-11-17,49
2022-11-18,73
2022-11-19,24
2022-11-20,39
2022-11-20,80
2022-11-21,36
2022-11-22,68
2022-11-23,42
2022-11-24,63
2022-11-25,39
2022-11-26,29
2022-11-27,63
2022-11-27,20
2022-11-28,54
2022-11-29,25
2022-11-30,30
2022-12-01,58
2022-12-02,30
2022-12-03,49
2022-12-04,26
2022-12-04,66
2022-12-05,33
2022-12-06,35
2022-12-07,71
2022-12-08,0
2022-12-09,43
2022-12-10,16
2022-12-11,41
2022-12-11,66
2022-12-12,49
2022-12-13,35
2022-12-14,20
2022-12-15,43
2022-12-16,34
2022-12-17,87
2022-12-18,50
2022-12-18,69
2022-12-19,41
2022-12-20,66
2022-12-21,33
2022-12-22,26
2022-12-23,58
2022-12-24,25
2022-12-25,56
2022-12-25,56
2022-12-26,57
2022-12-27,54
2022-12-28,16
2022-12-29,42
2022-12-30,27
2022-12-31,0
2023-01-01,0
2023-01-01,53
2023-01-02,30
2023-01-03,50
2023-01-04,34
2023-01-05,42
2023-01-06,36
2023-01-07,33
2023-01-08,27
2023-01-08,68
2023-01-09,28
2023-01-10,51
2023-01-11,31
2023-01-12,35
2023-01-13,67
2023-01-14,31
2023-01-15,93
2023-01-15,16
2023-01-16,64
2023-01-17,100
2023-01-18,52
2023-01-19,63
2023-01-20,72
2023-01-21,73
2023-01-22,68
2023-01-22,26
2023-01-23,66
2023-01-24,53
2023-01-25,38
2023-01-26,39
2023-01-27,49
2023-01-28,61
2023-01-29,53
2023-01-29,72
2023-01-30,44
2023-01-31,35
2023-02-01,35
2023-02-02,52
2023-02-03,66
2023-02-04,74
2023-02-05,24
2023-02-05,75
2023-02-06,29
2023-02-07,63
2023-02-08,48
2023-02-09,44
2023-02-10,85
2023-02-11,41
2023-02-12,37
2023-02-12,54
2023-02-13,28
2023-02-14,37
2023-02-15,37
2023-02-16,23
2023-02-17,30
2023-02-18,21
2023-02-19,18
2023-02-19,58
2023-02-20,46
2023-02-21,43
2023-02-22,19
2023-02-23,43
2023-02-24,38
2023-02-25,21
2023-02-26,51
2023-02-26,13
2023-02-27,35
2023-02-28,36
2023-03-01,29
2023-03-02,45
2023-03-03,24
2023-03-04,25
2023-03-05,0
2023-03-05,50
2023-03-06,19
2023-03-07,25
2023-03-08,36
2023-03-09,38
2023-03-10,36
2023-03-11,25
2023-03-12,14
2023-03-12,56
2023-03-13,21
2023-03-14,41
2023-03-15,48
2023-03-16,40
2023-03-17,35
2023-03-18,35
2023-03-19,31
2023-03-19,60
2023-03-20,26
2023-03-21,33
2023-03-22,45
2023-03-23,44
2023-03-24,57
2023-03-25,25
2023-03-26,31
2023-03-26,70
2023-03-27,58
2023-03-28,62
2023-03-29,27
2023-03-30,34
2023-03-31,50
2023-04-01,38
2023-04-02,44
2023-04-02,49
2023-04-03,45
2023-04-04,45
2023-04-05,20
2023-04-06,15
2023-04-07,67
2023-04-08,31
2023-04-09,71
2023-04-09,49
2023-04-10,27
2023-04-11,37
2023-04-12,62
2023-04-13,60
2023-04-14,28
2023-04-15,51
2023-04-16,24
2023-04-16,64
2023-04-17,60
2023-04-18,34
2023-04-19,46
2023-04-20,38
2023-04-21,36
2023-04-22,35
2023-04-23,60
2023-04-23,64
2023-04-24,36
2023-04-25,38
2023-04-26,35
2023-04-27,31
2023-04-28,38
2023-04-29,75
2023-04-30,0
2023-04-30,64
2023-05-01,32
2023-05-02,30
2023-05-03,45
2023-05-04,50
2023-05-05,58
2023-05-06,43
2023-05-07,0
2023-05-07,67
2023-05-08,47
2023-05-09,50
2023-05-10,77
2023-05-11,21
2023-05-12,26
2023-05-13,39
2023-05-14,79
2023-05-14,15
2023-05-15,49
2023-05-16,63
2023-05-17,44
2023-05-18,57
2023-05-19,52
2023-05-20,39
2023-05-21,50
2023-05-21,39
2023-05-22,29
2023-05-23,39
2023-05-24,36
2023-05-25,22
2023-05-26,40
2023-05-27,0
2023-05-28,23
2023-05-28,66
2023-05-29,58
2023-05-30,42
2023-05-31,36
2023-06-01,44
2023-06-02,38
2023-06-03,41
2023-06-04,17
2023-06-04,61
2023-06-05,49
2023-06-06,57
2023-06-07,49
2023-06-08,18
2023-06-09,40
2023-06-10,11
2023-06-11,64
2023-06-11,46
2023-06-12,25
2023-06-13,53
2023-06-14,55
2023-06-15,26
2023-06-16,22
2023-06-17,38
2023-06-18,65
2023-06-18,0
2023-06-19,16
2023-06-20,74
2023-06-21,46
2023-06-22,27
2023-06-23,42
2023-06-24,46
2023-06-25,69
2023-06-25,47
2023-06-26,41
2023-06-27,41
2023-06-28,81
2023-06-29,28
2023-06-30,42
2023-07-01,33
2023-07-02,0
2023-07-02,64
2023-07-03,22
2023-07-04,33
2023-07-05,47
2023-07-06,28
2023-07-07,57
2023-07-08,34
2023-07-09,15
2023-07-09,85
2023-07-10,56
2023-07-11,40
2023-07-12,100
2023-07-13,82
2023-07-14,77
2023-07-15,62
2023-07-16,61
2023-07-16,71
2023-07-17,34
2023-07-18,68
2023-07-19,51
2023-07-20,40
2023-07-21,50
2023-07-22,24
2023-07-23,20
2023-07-23,66
2023-07-24,18
2023-07-25,68
2023-07-26,86
2023-07-27,67
2023-07-28,37
2023-07-29,32
2023-07-30,42
2023-07-30,65
2023-07-31,62
2023-08-01,56
2023-08-02,59
2023-08-03,67
2023-08-04,37
2023-08-05,69
2023-08-06,44
2023-08-06,57
2023-08-07,36
2023-08-08,43
2023-08-09,38
2023-08-10,42
2023-08-11,51
2023-08-12,65
2023-08-13,58
2023-08-13,27
2023-08-14,70
2023-08-15,38
2023-08-16,52
2023-08-17,42
2023-08-18,52
2023-08-19,43
2023-08-20,32
2023-08-20,49
2023-08-21,38
2023-08-22,50
2023-08-23,59
2023-08-24,28
2023-08-25,31
2023-08-26,0
2023-08-27,67
2023-08-27,19
2023-08-28,55
2023-08-29,53
2023-08-30,49
2023-08-31,59
